,Complex ID,day_of_week,hour,route_id,frequency,frequency_total,capacity,frequency_capacity,average_ridership,frequency_capacity_total,route_id_ridership
9446,130,Saturday,13,L,30,30,1984.0,59520.0,151.53000833333334,59520.0,151.53000833333334
9447,130,Saturday,14,L,30,30,1984.0,59520.0,142.71884166666666,59520.0,142.71884166666666
9448,130,Saturday,15,L,30,30,1984.0,59520.0,134.01684166666666,59520.0,134.01684166666666
9449,130,Saturday,16,L,30,30,1984.0,59520.0,118.50226666666667,59520.0,118.50226666666667
9450,130,Saturday,17,L,30,30,1984.0,59520.0,112.94806666666666,59520.0,112.94806666666666
9451,130,Saturday,18,L,30,30,1984.0,59520.0,107.26259166666667,59520.0,107.26259166666667
9452,130,Saturday,19,L,30,30,1984.0,59520.0,92.2041,59520.0,92.2041
9453,130,Saturday,20,L,28,28,1984.0,55552.0,76.058725,55552.0,76.058725
9454,130,Saturday,21,L,25,25,1984.0,49600.0,64.34509166666668,49600.0,64.34509166666668
9455,130,Saturday,22,L,23,23,1984.0,45632.0,56.54024166666667,45632.0,56.54024166666667
9456,130,Saturday,23,L,16,16,1984.0,31744.0,44.91235833333334,31744.0,44.91235833333334
9457,130,Sunday,0,L,11,11,1984.0,21824.0,31.332774999999998,21824.0,31.332774999999998
9458,130,Sunday,1,L,7,7,1984.0,13888.0,17.576150000000002,13888.0,17.576150000000002
9459,130,Sunday,2,L,6,6,1984.0,11904.0,10.32505,11904.0,10.32505
9460,130,Sunday,3,L,6,6,1984.0,11904.0,7.283433333333334,11904.0,7.283433333333334
9461,130,Sunday,4,L,6,6,1984.0,11904.0,11.492516666666667,11904.0,11.492516666666667
9462,130,Sunday,5,L,6,6,1984.0,11904.0,17.3684,11904.0,17.3684
9463,130,Sunday,6,L,6,6,1984.0,11904.0,34.365491666666664,11904.0,34.365491666666664
9464,130,Sunday,7,L,10,10,1984.0,19840.0,57.991475,19840.0,57.991475
9465,130,Sunday,8,L,15,15,1984.0,29760.0,81.23155833333333,29760.0,81.23155833333333
9466,130,Sunday,9,L,19,19,1984.0,37696.0,107.22828333333332,37696.0,107.22828333333332
9467,130,Sunday,10,L,21,21,1984.0,41664.0,131.89816666666667,41664.0,131.89816666666667
9468,130,Sunday,11,L,25,25,1984.0,49600.0,141.52458333333334,49600.0,141.52458333333334
9469,130,Sunday,12,L,30,30,1984.0,59520.0,140.431875,59520.0,140.431875
9470,130,Sunday,13,L,30,30,1984.0,59520.0,137.93051666666665,59520.0,137.93051666666665
9471,130,Sunday,14,L,30,30,1984.0,59520.0,137.19185000000002,59520.0,137.19185000000002
9472,130,Sunday,15,L,30,30,1984.0,59520.0,122.7727,59520.0,122.7727
9473,130,Sunday,16,L,30,30,1984.0,59520.0,100.08653333333332,59520.0,100.08653333333332
9474,130,Sunday,17,L,30,30,1984.0,59520.0,93.50765,59520.0,93.50765
9475,130,Sunday,18,L,28,28,1984.0,55552.0,83.28083333333333,55552.0,83.28083333333333
9476,130,Sunday,19,L,24,24,1984.0,47616.0,64.23679166666666,47616.0,64.23679166666666
9477,130,Sunday,20,L,24,24,1984.0,47616.0,45.355583333333335,47616.0,45.355583333333335
9478,130,Sunday,21,L,22,22,1984.0,43648.0,38.81590833333333,43648.0,38.81590833333333
9479,130,Sunday,22,L,17,17,1984.0,33728.0,33.319625,33728.0,33.319625
9480,130,Sunday,23,L,13,13,1984.0,25792.0,23.612675,25792.0,23.612675
9481,130,Weekday,0,L,11,11,1984.0,21824.0,12.463036666666667,21824.0,12.463036666666667
9482,130,Weekday,1,L,8,8,1984.0,15872.0,5.674370000000001,15872.0,5.674370000000001
9483,130,Weekday,2,L,6,6,1984.0,11904.0,4.645551666666667,11904.0,4.645551666666667
9484,130,Weekday,3,L,6,6,1984.0,11904.0,6.029115,11904.0,6.029115
9485,130,Weekday,4,L,6,6,1984.0,11904.0,18.26896,11904.0,18.26896
9486,130,Weekday,5,L,11,11,1984.0,21824.0,90.56159166666666,21824.0,90.56159166666666
9487,130,Weekday,6,L,18,18,1984.0,35712.0,192.92778833333332,35712.0,192.92778833333332
9488,130,Weekday,7,L,27,27,1984.0,53568.0,356.88155666666665,53568.0,356.88155666666665
9489,130,Weekday,8,L,25,25,1984.0,49600.0,418.6176183333333,49600.0,418.6176183333333
9490,130,Weekday,9,L,33,33,1984.0,65472.0,251.108175,65472.0,251.108175
9491,130,Weekday,10,L,31,31,1984.0,61504.0,158.34629,61504.0,158.34629
9492,130,Weekday,11,L,29,29,1984.0,57536.0,136.94111333333333,57536.0,136.94111333333333
9493,130,Weekday,12,L,25,25,1984.0,49600.0,130.25358,49600.0,130.25358
9494,130,Weekday,13,L,24,24,1984.0,47616.0,139.75930666666665,47616.0,139.75930666666665
9495,130,Weekday,14,L,24,24,1984.0,47616.0,168.33465333333334,47616.0,168.33465333333334
9496,130,Weekday,15,L,25,25,1984.0,49600.0,171.40226833333332,49600.0,171.40226833333332
9497,130,Weekday,16,L,29,29,1984.0,57536.0,152.90577166666668,57536.0,152.90577166666668
9498,130,Weekday,17,L,34,34,1984.0,67456.0,161.45211666666665,67456.0,161.45211666666665
9499,130,Weekday,18,L,33,33,1984.0,65472.0,136.600625,65472.0,136.600625
9500,130,Weekday,19,L,31,31,1984.0,61504.0,95.63908333333333,61504.0,95.63908333333333
9501,130,Weekday,20,L,30,30,1984.0,59520.0,70.22150666666667,59520.0,70.22150666666667
9502,130,Weekday,21,L,29,29,1984.0,57536.0,52.601675,57536.0,52.601675
9503,130,Weekday,22,L,23,23,1984.0,45632.0,43.351440000000004,45632.0,43.351440000000004
9504,130,Weekday,23,L,15,15,1984.0,29760.0,28.489208333333334,29760.0,28.489208333333334
9505,131,Saturday,0,L,12,12,1984.0,23808.0,12.775033333333333,23808.0,12.775033333333333
9506,131,Saturday,1,L,8,8,1984.0,15872.0,6.266941666666667,15872.0,6.266941666666667
9507,131,Saturday,2,L,6,6,1984.0,11904.0,3.9207666666666667,11904.0,3.9207666666666667
9508,131,Saturday,3,L,6,6,1984.0,11904.0,3.2916000000000003,11904.0,3.2916000000000003
9509,131,Saturday,4,L,6,6,1984.0,11904.0,5.3208416666666665,11904.0,5.3208416666666665
9510,131,Saturday,5,L,9,9,1984.0,17856.0,16.945016666666668,17856.0,16.945016666666668
9511,131,Saturday,6,L,11,11,1984.0,21824.0,32.52486666666667,21824.0,32.52486666666667
9512,131,Saturday,7,L,15,15,1984.0,29760.0,42.68956666666667,29760.0,42.68956666666667
9513,131,Saturday,8,L,20,20,1984.0,39680.0,58.845475,39680.0,58.845475
9514,131,Saturday,9,L,22,22,1984.0,43648.0,76.853275,43648.0,76.853275
9515,131,Saturday,10,L,25,25,1984.0,49600.0,81.32061666666667,49600.0,81.32061666666667
9516,131,Saturday,11,L,27,27,1984.0,53568.0,88.29588333333334,53568.0,88.29588333333334
9517,131,Saturday,12,L,28,28,1984.0,55552.0,90.21820000000001,55552.0,90.21820000000001
9518,131,Saturday,13,L,30,30,1984.0,59520.0,88.16886666666666,59520.0,88.16886666666666
9519,131,Saturday,14,L,30,30,1984.0,59520.0,91.85315833333334,59520.0,91.85315833333334
9520,131,Saturday,15,L,30,30,1984.0,59520.0,90.813025,59520.0,90.813025
9521,131,Saturday,16,L,30,30,1984.0,59520.0,75.076075,59520.0,75.076075
9522,131,Saturday,17,L,30,30,1984.0,59520.0,69.51121666666667,59520.0,69.51121666666667
9523,131,Saturday,18,L,30,30,1984.0,59520.0,69.06724166666667,59520.0,69.06724166666667
9524,131,Saturday,19,L,30,30,1984.0,59520.0,57.06686666666667,59520.0,57.06686666666667
9525,131,Saturday,20,L,29,29,1984.0,57536.0,52.02376666666667,57536.0,52.02376666666667
9526,131,Saturday,21,L,25,25,1984.0,49600.0,36.533049999999996,49600.0,36.533049999999996
9527,131,Saturday,22,L,22,22,1984.0,43648.0,35.55465833333333,43648.0,35.55465833333333
9528,131,Saturday,23,L,17,17,1984.0,33728.0,26.779066666666665,33728.0,26.779066666666665
9529,131,Sunday,0,L,11,11,1984.0,21824.0,14.362291666666666,21824.0,14.362291666666666
9530,131,Sunday,1,L,8,8,1984.0,15872.0,6.525258333333333,15872.0,6.525258333333333
9531,131,Sunday,2,L,6,6,1984.0,11904.0,3.1749666666666667,11904.0,3.1749666666666667
9532,131,Sunday,3,L,6,6,1984.0,11904.0,3.033166666666667,11904.0,3.033166666666667
9533,131,Sunday,4,L,6,6,1984.0,11904.0,3.829133333333333,11904.0,3.829133333333333
9534,131,Sunday,5,L,6,6,1984.0,11904.0,10.754383333333335,11904.0,10.754383333333335
9535,131,Sunday,6,L,6,6,1984.0,11904.0,20.762508333333333,11904.0,20.762508333333333
9536,131,Sunday,7,L,11,11,1984.0,21824.0,30.629408333333334,21824.0,30.629408333333334
9537,131,Sunday,8,L,14,14,1984.0,27776.0,47.644200000000005,27776.0,47.644200000000005
9538,131,Sunday,9,L,18,18,1984.0,35712.0,64.528825,35712.0,64.528825
9539,131,Sunday,10,L,21,21,1984.0,41664.0,85.47414166666665,41664.0,85.47414166666665
9540,131,Sunday,11,L,27,27,1984.0,53568.0,81.23765833333333,53568.0,81.23765833333333
9541,131,Sunday,12,L,30,30,1984.0,59520.0,84.613625,59520.0,84.613625
9542,131,Sunday,13,L,30,30,1984.0,59520.0,81.72770833333333,59520.0,81.72770833333333
9543,131,Sunday,14,L,30,30,1984.0,59520.0,85.53444999999999,59520.0,85.53444999999999
9544,131,Sunday,15,L,30,30,1984.0,59520.0,79.90659166666667,59520.0,79.90659166666667
9545,131,Sunday,16,L,30,30,1984.0,59520.0,66.405725,59520.0,66.405725
9546,131,Sunday,17,L,30,30,1984.0,59520.0,59.83785833333334,59520.0,59.83785833333334
9547,131,Sunday,18,L,27,27,1984.0,53568.0,50.163774999999994,53568.0,50.163774999999994
9548,131,Sunday,19,L,24,24,1984.0,47616.0,41.928133333333335,47616.0,41.928133333333335
9549,131,Sunday,20,L,24,24,1984.0,47616.0,30.893983333333335,47616.0,30.893983333333335
9550,131,Sunday,21,L,22,22,1984.0,43648.0,21.636349999999997,43648.0,21.636349999999997
9551,131,Sunday,22,L,17,17,1984.0,33728.0,18.451058333333332,33728.0,18.451058333333332
9552,131,Sunday,23,L,12,12,1984.0,23808.0,12.1918,23808.0,12.1918
9553,131,Weekday,0,L,11,11,1984.0,21824.0,5.246771666666667,21824.0,5.246771666666667
9554,131,Weekday,1,L,7,7,1984.0,13888.0,2.3991466666666668,13888.0,2.3991466666666668
9555,131,Weekday,2,L,6,6,1984.0,11904.0,2.13665,11904.0,2.13665
9556,131,Weekday,3,L,6,6,1984.0,11904.0,3.93585,11904.0,3.93585
9557,131,Weekday,4,L,6,6,1984.0,11904.0,11.210999999999999,11904.0,11.210999999999999
9558,131,Weekday,5,L,12,12,1984.0,23808.0,56.92781666666666,23808.0,56.92781666666666
9559,131,Weekday,6,L,18,18,1984.0,35712.0,98.487065,35712.0,98.487065
9560,131,Weekday,7,L,26,26,1984.0,51584.0,220.8172066666667,51584.0,220.8172066666667
9561,131,Weekday,8,L,26,26,1984.0,51584.0,215.84598833333334,51584.0,215.84598833333334
9562,131,Weekday,9,L,33,33,1984.0,65472.0,126.24773499999999,65472.0,126.24773499999999
9563,131,Weekday,10,L,32,32,1984.0,63488.0,88.60755166666667,63488.0,88.60755166666667
9564,131,Weekday,11,L,28,28,1984.0,55552.0,79.05618333333334,55552.0,79.05618333333334
9565,131,Weekday,12,L,26,26,1984.0,51584.0,76.85949833333333,51584.0,76.85949833333333
9566,131,Weekday,13,L,24,24,1984.0,47616.0,80.97530833333333,47616.0,80.97530833333333
9567,131,Weekday,14,L,24,24,1984.0,47616.0,91.48527333333334,47616.0,91.48527333333334
9568,131,Weekday,15,L,24,24,1984.0,47616.0,108.22303666666667,47616.0,108.22303666666667
9569,131,Weekday,16,L,29,29,1984.0,57536.0,100.14707666666666,57536.0,100.14707666666666
9570,131,Weekday,17,L,33,33,1984.0,65472.0,104.92307166666667,65472.0,104.92307166666667
9571,131,Weekday,18,L,34,34,1984.0,67456.0,93.52628000000001,67456.0,93.52628000000001
9572,131,Weekday,19,L,31,31,1984.0,61504.0,71.05740833333333,61504.0,71.05740833333333
9573,131,Weekday,20,L,30,30,1984.0,59520.0,50.74561,59520.0,50.74561
9574,131,Weekday,21,L,28,28,1984.0,55552.0,29.370493333333332,55552.0,29.370493333333332
9575,131,Weekday,22,L,23,23,1984.0,45632.0,25.575083333333332,45632.0,25.575083333333332
9576,131,Weekday,23,L,16,16,1984.0,31744.0,15.121901666666668,31744.0,15.121901666666668
9577,133,Saturday,0,L,13,13,1984.0,25792.0,16.671016666666667,25792.0,16.671016666666667
9578,133,Saturday,1,L,8,8,1984.0,15872.0,6.037391666666667,15872.0,6.037391666666667
9579,133,Saturday,2,L,6,6,1984.0,11904.0,1.9083500000000002,11904.0,1.9083500000000002
9580,133,Saturday,3,L,6,6,1984.0,11904.0,1.7915833333333333,11904.0,1.7915833333333333
9581,133,Saturday,4,L,6,6,1984.0,11904.0,2.3999333333333333,11904.0,2.3999333333333333
9582,133,Saturday,5,L,8,8,1984.0,15872.0,10.9004,15872.0,10.9004
9583,133,Saturday,6,L,12,12,1984.0,23808.0,20.163233333333334,23808.0,20.163233333333334
9584,133,Saturday,7,L,16,16,1984.0,31744.0,28.3877,31744.0,28.3877
9585,133,Saturday,8,L,19,19,1984.0,37696.0,33.525983333333336,37696.0,33.525983333333336
9586,133,Saturday,9,L,22,22,1984.0,43648.0,33.06281666666667,43648.0,33.06281666666667
9587,133,Saturday,10,L,25,25,1984.0,49600.0,29.354125,49600.0,29.354125
9588,133,Saturday,11,L,27,27,1984.0,53568.0,27.314958333333333,53568.0,27.314958333333333
9589,133,Saturday,12,L,29,29,1984.0,57536.0,29.633966666666666,57536.0,29.633966666666666
9590,133,Saturday,13,L,30,30,1984.0,59520.0,35.617200000000004,59520.0,35.617200000000004
9591,133,Saturday,14,L,30,30,1984.0,59520.0,32.946333333333335,59520.0,32.946333333333335
9592,133,Saturday,15,L,30,30,1984.0,59520.0,38.18633333333333,59520.0,38.18633333333333
9593,133,Saturday,16,L,30,30,1984.0,59520.0,41.25863333333333,59520.0,41.25863333333333
9594,133,Saturday,17,L,30,30,1984.0,59520.0,37.871433333333336,59520.0,37.871433333333336
9595,133,Saturday,18,L,30,30,1984.0,59520.0,28.912325,59520.0,28.912325
9596,133,Saturday,19,L,30,30,1984.0,59520.0,28.208575,59520.0,28.208575
9597,133,Saturday,20,L,28,28,1984.0,55552.0,22.499591666666664,55552.0,22.499591666666664
9598,133,Saturday,21,L,25,25,1984.0,49600.0,20.413608333333332,49600.0,20.413608333333332
9599,133,Saturday,22,L,22,22,1984.0,43648.0,17.960425,43648.0,17.960425
9600,133,Saturday,23,L,16,16,1984.0,31744.0,15.808241666666667,31744.0,15.808241666666667
9601,133,Sunday,0,L,11,11,1984.0,21824.0,13.493166666666667,21824.0,13.493166666666667
9602,133,Sunday,1,L,8,8,1984.0,15872.0,5.0126333333333335,15872.0,5.0126333333333335
9603,133,Sunday,2,L,6,6,1984.0,11904.0,1.6707166666666666,11904.0,1.6707166666666666
9604,133,Sunday,3,L,6,6,1984.0,11904.0,1.5666416666666667,11904.0,1.5666416666666667
9605,133,Sunday,4,L,6,6,1984.0,11904.0,2.4540583333333332,11904.0,2.4540583333333332
9606,133,Sunday,5,L,6,6,1984.0,11904.0,6.2376499999999995,11904.0,6.2376499999999995
9607,133,Sunday,6,L,7,7,1984.0,13888.0,13.313033333333335,13888.0,13.313033333333335
9608,133,Sunday,7,L,10,10,1984.0,19840.0,21.492616666666667,19840.0,21.492616666666667
9609,133,Sunday,8,L,14,14,1984.0,27776.0,25.93189166666667,27776.0,25.93189166666667
9610,133,Sunday,9,L,18,18,1984.0,35712.0,25.466308333333334,35712.0,25.466308333333334
9611,133,Sunday,10,L,22,22,1984.0,43648.0,26.082725,43648.0,26.082725
9612,133,Sunday,11,L,26,26,1984.0,51584.0,25.313058333333334,51584.0,25.313058333333334
9613,133,Sunday,12,L,29,29,1984.0,57536.0,28.7,57536.0,28.7
9614,133,Sunday,13,L,30,30,1984.0,59520.0,31.439208333333337,59520.0,31.439208333333337
9615,133,Sunday,14,L,30,30,1984.0,59520.0,34.263016666666665,59520.0,34.263016666666665
9616,133,Sunday,15,L,30,30,1984.0,59520.0,30.516916666666663,59520.0,30.516916666666663
9617,133,Sunday,16,L,30,30,1984.0,59520.0,30.749216666666666,59520.0,30.749216666666666
9618,133,Sunday,17,L,30,30,1984.0,59520.0,28.764416666666666,59520.0,28.764416666666666
9619,133,Sunday,18,L,28,28,1984.0,55552.0,24.99665,55552.0,24.99665
9620,133,Sunday,19,L,25,25,1984.0,49600.0,22.734933333333334,49600.0,22.734933333333334
9621,133,Sunday,20,L,24,24,1984.0,47616.0,19.541975,47616.0,19.541975
9622,133,Sunday,21,L,21,21,1984.0,41664.0,16.5755,41664.0,16.5755
9623,133,Sunday,22,L,16,16,1984.0,31744.0,15.7166,31744.0,15.7166
9624,133,Sunday,23,L,13,13,1984.0,25792.0,12.966758333333333,25792.0,12.966758333333333
9625,133,Weekday,0,L,11,11,1984.0,21824.0,12.684098333333333,21824.0,12.684098333333333
9626,133,Weekday,1,L,8,8,1984.0,15872.0,3.1716233333333332,15872.0,3.1716233333333332
9627,133,Weekday,2,L,6,6,1984.0,11904.0,1.7649766666666669,11904.0,1.7649766666666669
9628,133,Weekday,3,L,6,6,1984.0,11904.0,2.8333516666666667,11904.0,2.8333516666666667
9629,133,Weekday,4,L,6,6,1984.0,11904.0,6.623408333333333,11904.0,6.623408333333333
9630,133,Weekday,5,L,12,12,1984.0,23808.0,36.70784,23808.0,36.70784
9631,133,Weekday,6,L,19,19,1984.0,37696.0,96.08834333333334,37696.0,96.08834333333334
9632,133,Weekday,7,L,27,27,1984.0,53568.0,190.41059,53568.0,190.41059
9633,133,Weekday,8,L,24,24,1984.0,47616.0,141.16666166666667,47616.0,141.16666166666667
9634,133,Weekday,9,L,34,34,1984.0,67456.0,76.22798333333333,67456.0,76.22798333333333
9635,133,Weekday,10,L,30,30,1984.0,59520.0,46.21574333333333,59520.0,46.21574333333333
9636,133,Weekday,11,L,29,29,1984.0,57536.0,41.13457833333333,57536.0,41.13457833333333
9637,133,Weekday,12,L,25,25,1984.0,49600.0,43.79962666666667,49600.0,43.79962666666667
9638,133,Weekday,13,L,24,24,1984.0,47616.0,55.320203333333325,47616.0,55.320203333333325
9639,133,Weekday,14,L,24,24,1984.0,47616.0,59.427283333333335,47616.0,59.427283333333335
9640,133,Weekday,15,L,25,25,1984.0,49600.0,117.70787666666668,49600.0,117.70787666666668
9641,133,Weekday,16,L,29,29,1984.0,57536.0,112.98679666666666,57536.0,112.98679666666666
9642,133,Weekday,17,L,33,33,1984.0,65472.0,119.02776166666668,65472.0,119.02776166666668
9643,133,Weekday,18,L,35,35,1984.0,69440.0,87.88532333333333,69440.0,87.88532333333333
9644,133,Weekday,19,L,30,30,1984.0,59520.0,48.79495833333333,59520.0,48.79495833333333
9645,133,Weekday,20,L,30,30,1984.0,59520.0,32.118876666666665,59520.0,32.118876666666665
9646,133,Weekday,21,L,29,29,1984.0,57536.0,21.656901666666666,57536.0,21.656901666666666
9647,133,Weekday,22,L,22,22,1984.0,43648.0,18.649246666666667,43648.0,18.649246666666667
9648,133,Weekday,23,L,15,15,1984.0,29760.0,15.038104999999998,29760.0,15.038104999999998
9649,134,Saturday,0,L,13,13,1984.0,25792.0,11.398208333333335,25792.0,11.398208333333335
9650,134,Saturday,1,L,8,8,1984.0,15872.0,4.887483333333333,15872.0,4.887483333333333
9651,134,Saturday,2,L,6,6,1984.0,11904.0,4.470816666666667,11904.0,4.470816666666667
9652,134,Saturday,3,L,6,6,1984.0,11904.0,6.120950000000001,11904.0,6.120950000000001
9653,134,Saturday,4,L,6,6,1984.0,11904.0,9.181458333333333,11904.0,9.181458333333333
9654,134,Saturday,5,L,8,8,1984.0,15872.0,21.579166666666666,15872.0,21.579166666666666
9655,134,Saturday,6,L,12,12,1984.0,23808.0,36.63426666666667,23808.0,36.63426666666667
9656,134,Saturday,7,L,16,16,1984.0,31744.0,46.81489166666666,31744.0,46.81489166666666
9657,134,Saturday,8,L,19,19,1984.0,37696.0,50.22750833333333,37696.0,50.22750833333333
9658,134,Saturday,9,L,23,23,1984.0,45632.0,41.388175,45632.0,41.388175
9659,134,Saturday,10,L,25,25,1984.0,49600.0,38.650816666666664,49600.0,38.650816666666664
9660,134,Saturday,11,L,26,26,1984.0,51584.0,41.654175,51584.0,41.654175
9661,134,Saturday,12,L,28,28,1984.0,55552.0,44.19696666666667,55552.0,44.19696666666667
9662,134,Saturday,13,L,30,30,1984.0,59520.0,49.263299999999994,59520.0,49.263299999999994
9663,134,Saturday,14,L,30,30,1984.0,59520.0,49.34955,59520.0,49.34955
9664,134,Saturday,15,L,30,30,1984.0,59520.0,45.78398333333333,59520.0,45.78398333333333
9665,134,Saturday,16,L,30,30,1984.0,59520.0,42.239650000000005,59520.0,42.239650000000005
9666,134,Saturday,17,L,30,30,1984.0,59520.0,36.4793,59520.0,36.4793
9667,134,Saturday,18,L,30,30,1984.0,59520.0,37.62211666666666,59520.0,37.62211666666666
9668,134,Saturday,19,L,30,30,1984.0,59520.0,31.154866666666667,59520.0,31.154866666666667
9669,134,Saturday,20,L,29,29,1984.0,57536.0,23.5333,57536.0,23.5333
9670,134,Saturday,21,L,26,26,1984.0,51584.0,22.241641666666666,51584.0,22.241641666666666
9671,134,Saturday,22,L,22,22,1984.0,43648.0,18.675183333333333,43648.0,18.675183333333333
9672,134,Saturday,23,L,15,15,1984.0,29760.0,12.477924999999999,29760.0,12.477924999999999
9673,134,Sunday,0,L,11,11,1984.0,21824.0,9.212841666666668,21824.0,9.212841666666668
9674,134,Sunday,1,L,8,8,1984.0,15872.0,3.3084000000000002,15872.0,3.3084000000000002
9675,134,Sunday,2,L,6,6,1984.0,11904.0,2.7541666666666664,11904.0,2.7541666666666664
9676,134,Sunday,3,L,6,6,1984.0,11904.0,4.183775,11904.0,4.183775
9677,134,Sunday,4,L,6,6,1984.0,11904.0,8.858741666666667,11904.0,8.858741666666667
9678,134,Sunday,5,L,6,6,1984.0,11904.0,16.69986666666667,11904.0,16.69986666666667
9679,134,Sunday,6,L,7,7,1984.0,13888.0,31.24609166666667,13888.0,31.24609166666667
9680,134,Sunday,7,L,10,10,1984.0,19840.0,33.1269,19840.0,33.1269
9681,134,Sunday,8,L,15,15,1984.0,29760.0,38.471175,29760.0,38.471175
9682,134,Sunday,9,L,18,18,1984.0,35712.0,38.7706,35712.0,38.7706
9683,134,Sunday,10,L,21,21,1984.0,41664.0,36.92273333333333,41664.0,36.92273333333333
9684,134,Sunday,11,L,26,26,1984.0,51584.0,34.339016666666666,51584.0,34.339016666666666
9685,134,Sunday,12,L,30,30,1984.0,59520.0,36.848925,59520.0,36.848925
9686,134,Sunday,13,L,30,30,1984.0,59520.0,40.834066666666665,59520.0,40.834066666666665
9687,134,Sunday,14,L,30,30,1984.0,59520.0,43.67718333333334,59520.0,43.67718333333334
9688,134,Sunday,15,L,30,30,1984.0,59520.0,40.23855833333334,59520.0,40.23855833333334
9689,134,Sunday,16,L,30,30,1984.0,59520.0,33.458241666666666,59520.0,33.458241666666666
9690,134,Sunday,17,L,30,30,1984.0,59520.0,29.805841666666666,59520.0,29.805841666666666
9691,134,Sunday,18,L,27,27,1984.0,53568.0,27.719849999999997,53568.0,27.719849999999997
9692,134,Sunday,19,L,24,24,1984.0,47616.0,21.708225,47616.0,21.708225
9693,134,Sunday,20,L,24,24,1984.0,47616.0,17.721533333333333,47616.0,17.721533333333333
9694,134,Sunday,21,L,22,22,1984.0,43648.0,18.745933333333333,43648.0,18.745933333333333
9695,134,Sunday,22,L,17,17,1984.0,33728.0,20.478875,33728.0,20.478875
9696,134,Sunday,23,L,12,12,1984.0,23808.0,13.094416666666667,23808.0,13.094416666666667
9697,134,Weekday,0,L,11,11,1984.0,21824.0,9.566370000000001,21824.0,9.566370000000001
9698,134,Weekday,1,L,8,8,1984.0,15872.0,3.989575,15872.0,3.989575
9699,134,Weekday,2,L,6,6,1984.0,11904.0,4.970306666666667,11904.0,4.970306666666667
9700,134,Weekday,3,L,6,6,1984.0,11904.0,11.92525,11904.0,11.92525
9701,134,Weekday,4,L,6,6,1984.0,11904.0,23.40473,11904.0,23.40473
9702,134,Weekday,5,L,12,12,1984.0,23808.0,78.4472,23808.0,78.4472
9703,134,Weekday,6,L,19,19,1984.0,37696.0,138.96976333333333,37696.0,138.96976333333333
9704,134,Weekday,7,L,27,27,1984.0,53568.0,236.872705,53568.0,236.872705
9705,134,Weekday,8,L,25,25,1984.0,49600.0,204.473205,49600.0,204.473205
9706,134,Weekday,9,L,32,32,1984.0,63488.0,103.19265166666666,63488.0,103.19265166666666
9707,134,Weekday,10,L,32,32,1984.0,63488.0,75.22325166666667,63488.0,75.22325166666667
9708,134,Weekday,11,L,27,27,1984.0,53568.0,66.82609833333333,53568.0,66.82609833333333
9709,134,Weekday,12,L,26,26,1984.0,51584.0,72.21743833333333,51584.0,72.21743833333333
9710,134,Weekday,13,L,24,24,1984.0,47616.0,84.534235,47616.0,84.534235
9711,134,Weekday,14,L,24,24,1984.0,47616.0,93.14468833333333,47616.0,93.14468833333333
9712,134,Weekday,15,L,25,25,1984.0,49600.0,123.71158833333334,49600.0,123.71158833333334
9713,134,Weekday,16,L,29,29,1984.0,57536.0,127.49680166666667,57536.0,127.49680166666667
9714,134,Weekday,17,L,34,34,1984.0,67456.0,108.40074333333334,67456.0,108.40074333333334
9715,134,Weekday,18,L,33,33,1984.0,65472.0,74.72244,65472.0,74.72244
9716,134,Weekday,19,L,32,32,1984.0,63488.0,50.654893333333334,63488.0,50.654893333333334
9717,134,Weekday,20,L,30,30,1984.0,59520.0,36.78147833333333,59520.0,36.78147833333333
9718,134,Weekday,21,L,28,28,1984.0,55552.0,32.49578833333334,55552.0,32.49578833333334
9719,134,Weekday,22,L,23,23,1984.0,45632.0,28.00383333333333,45632.0,28.00383333333333
9720,134,Weekday,23,L,14,14,1984.0,27776.0,15.87449,27776.0,15.87449
9721,135,Saturday,0,L,12,12,1984.0,23808.0,12.0623,23808.0,12.0623
9722,135,Saturday,1,L,8,8,1984.0,15872.0,6.5915083333333335,15872.0,6.5915083333333335
9723,135,Saturday,2,L,6,6,1984.0,11904.0,6.195891666666667,11904.0,6.195891666666667
9724,135,Saturday,3,L,6,6,1984.0,11904.0,5.62915,11904.0,5.62915
9725,135,Saturday,4,L,7,7,1984.0,13888.0,8.548641666666667,13888.0,8.548641666666667
9726,135,Saturday,5,L,8,8,1984.0,15872.0,19.212908333333335,15872.0,19.212908333333335
9727,135,Saturday,6,L,11,11,1984.0,21824.0,39.481875,21824.0,39.481875
9728,135,Saturday,7,L,15,15,1984.0,29760.0,51.813649999999996,29760.0,51.813649999999996
9729,135,Saturday,8,L,20,20,1984.0,39680.0,54.93761666666666,39680.0,54.93761666666666
9730,135,Saturday,9,L,22,22,1984.0,43648.0,48.97561666666667,43648.0,48.97561666666667
9731,135,Saturday,10,L,25,25,1984.0,49600.0,45.912258333333334,49600.0,45.912258333333334
9732,135,Saturday,11,L,27,27,1984.0,53568.0,46.2834,53568.0,46.2834
9733,135,Saturday,12,L,28,28,1984.0,55552.0,53.56506666666667,55552.0,53.56506666666667
9734,135,Saturday,13,L,30,30,1984.0,59520.0,55.75544166666666,59520.0,55.75544166666666
9735,135,Saturday,14,L,30,30,1984.0,59520.0,59.956825,59520.0,59.956825
9736,135,Saturday,15,L,30,30,1984.0,59520.0,58.070600000000006,59520.0,58.070600000000006
9737,135,Saturday,16,L,30,30,1984.0,59520.0,57.26994166666666,59520.0,57.26994166666666
